Id	Score	URL	NormURL	ContentSpace
sports	0.477292	http://patch.com/virginia/fairfaxcity/open-houses-events-fairfax-0	http://patch.com/virginia/fairfaxcity/open-houses-events-fairfax-0	Sovrn
job-search	0.571159	http://411mania.com/wrestling/jim-ross-says-he-would-be-honored-to-induct-mick-foley-into-wwe-hall-of-fame/	http://411mania.com/wrestling/jim-ross-says-he-would-be-honored-to-induct-mick-foley-into-wwe-hall-of-fame/	Sovrn
family-parenting	0.493559	http://acultivatednest.com/2011/02/organizing-my-utility-linen-closets/	http://acultivatednest.com/2011/02/organizing-my-utility-linen-closets/	Sovrn
business	0.9435	http://coviral.com/new-apple-iphone-6/	http://coviral.com/new-apple-iphone-6/	Sovrn
photography	0.467712	http://defense-update.com/20120402_raven_gimballed_eo_payload.html	http://defense-update.com/20120402_raven_gimballed_eo_payload.html	Sovrn
consumer-electronics	0.572557	http://eatdrinkpaleo.com.au/paleo-journeys-with-lucy-lichtenstein/	http://eatdrinkpaleo.com.au/paleo-journeys-with-lucy-lichtenstein/	Sovrn
back-to-school	0.805418	http://kidsactivitiesblog.com/16182/dallas-fort-worth-spring-2011-children-consignment-sales	http://kidsactivitiesblog.com/16182/dallas-fort-worth-spring-2011-children-consignment-sales	Sovrn
recreation	0.489908	http://ladyandpups.com/2012/07/09/dont-do-it-in-provence-aioli-eng/	http://ladyandpups.com/2012/07/09/dont-do-it-in-provence-aioli-eng/	Sovrn
software	0.675811	http://lenpenzo.com/blog/id3765-18-amazing-facts-you-didnt-know-about-your-credit-card.html	http://lenpenzo.com/blog/id3765-18-amazing-facts-you-didnt-know-about-your-credit-card.html	Sovrn
finance	0.546545	http://livelaughrowe.com/category/crafts-2/	http://livelaughrowe.com/category/crafts-2/	Sovrn
technology	0.842055	http://lovegrowswild.com/2014/02/chocolate-hazelnut-dessert-pizza/	http://lovegrowswild.com/2014/02/chocolate-hazelnut-dessert-pizza/	Sovrn
back-to-school	0.497644	http://patch.com/new-jersey/summit/pigott-named-director-nursing-sage-homecare-0	http://patch.com/new-jersey/summit/pigott-named-director-nursing-sage-homecare-0	Sovrn
summer	0.652533	http://patch.com/new-york/peekskill/panas-tennis-team-undefeated-league-champions-saluted-lakeland-board-education-0	http://patch.com/new-york/peekskill/panas-tennis-team-undefeated-league-champions-saluted-lakeland-board-education-0	Sovrn
actors	0.632169	http://patch.com/new-york/peekskill/panas-tennis-team-undefeated-league-champions-saluted-lakeland-board-education-0	http://patch.com/new-york/peekskill/panas-tennis-team-undefeated-league-champions-saluted-lakeland-board-education-0	Sovrn
healthy-living	0.472264	http://runescape.wikia.com/wiki/Skilling	http://runescape.wikia.com/wiki/Skilling	Sovrn
technology-companies	0.528721	http://sportspyder.com/teams/toronto-raptors/articles/13458397	http://sportspyder.com/teams/toronto-raptors/articles/13458397	Sovrn
action-movies	0.478038	http://starcasm.net/archives/14071/2	http://starcasm.net/archives/14071/2	Sovrn
actresses	0.456224	http://starcasm.net/archives/category/celebrities/page/326	http://starcasm.net/archives/category/celebrities/page/326	Sovrn
fashion-beauty	0.421421	http://sweetcsdesigns.com/dishwasher-safe-easy-glitter-show-me-your-kitties-mug/	http://sweetcsdesigns.com/dishwasher-safe-easy-glitter-show-me-your-kitties-mug/	Sovrn
back-to-school	0.515873	http://two.tweettunnel.com/reverse2.php?textfield=Junhopen_yumi	http://two.tweettunnel.com/reverse2.php?textfield=Junhopen_yumi	Sovrn
social-networking	0.753163	http://urbanbellemag.com/2010/12/hes-not-sorry-why-you-keep-getting-played.html	http://urbanbellemag.com/2010/12/hes-not-sorry-why-you-keep-getting-played.html	Sovrn
airlines	0.745081	http://walledinn.com/wi/120/3087/	http://walledinn.com/wi/120/3087/	Sovrn
brokerages	0.470964	http://411mania.com/mma/411s-mma-roundtable-preview-ufc-99-the-comeback/	http://411mania.com/mma/411s-mma-roundtable-preview-ufc-99-the-comeback/	Sovrn
pharmaceuticals	0.41912	http://411mania.com/wrestling/former-ecw-stars-remember-debbie-beaumont/	http://411mania.com/wrestling/former-ecw-stars-remember-debbie-beaumont/	Sovrn
video-gaming	0.477555	http://411mania.com/wrestling/japanese-hardcore-wrestling-3-update-2/	http://411mania.com/wrestling/japanese-hardcore-wrestling-3-update-2/	Sovrn
video-gaming	0.40165	http://411mania.com/wrestling/shining-a-spotlight-10-07-10-part-of-the-show/	http://411mania.com/wrestling/shining-a-spotlight-10-07-10-part-of-the-show/	Sovrn
technology-companies	0.844259	http://two.tweettunnel.com/reverse2.php?textfield=Jacynta1	http://two.tweettunnel.com/reverse2.php?textfield=Jacynta1	Sovrn
fashion	0.962725	http://urbanbellemag.com/2013/09/kim-kardashians-camp-defends-leaving-three-month-old-baby-paris-fashion-week.html	http://urbanbellemag.com/2013/09/kim-kardashians-camp-defends-leaving-three-month-old-baby-paris-fashion-week.html	Sovrn
reality-television	0.772405	http://411mania.com/wrestling/hulk-hogan-to-appear-on-mancow-tomorrow/	http://411mania.com/wrestling/hulk-hogan-to-appear-on-mancow-tomorrow/	Sovrn
music	0.465151	http://411mania.com/wrestling/lots-of-live-notes-from-raw/	http://411mania.com/wrestling/lots-of-live-notes-from-raw/	Sovrn
u-s-states	0.91038	http://411mania.com/wrestling/the-10th-day-news-report-for-2-14-07/	http://411mania.com/wrestling/the-10th-day-news-report-for-2-14-07/	Sovrn
star-wars	0.47529	http://411mania.com/wrestling/updated-tna-final-resolution-card-12/	http://411mania.com/wrestling/updated-tna-final-resolution-card-12/	Sovrn
dining	0.509608	http://izismile.com/2012/08/13/a_chinese_way_to_visit_ikea_12_pics.html	http://izismile.com/2012/08/13/a_chinese_way_to_visit_ikea_12_pics.html	Sovrn
travel	0.945344	http://patch.com/california/campbell/sheriffs-arrests-child-abuse-and-violent-sexual-preda6e16b80ae5	http://patch.com/california/campbell/sheriffs-arrests-child-abuse-and-violent-sexual-preda6e16b80ae5	Sovrn
health	0.648898	http://patch.com/california/campbell/sheriffs-arrests-child-abuse-and-violent-sexual-preda6e16b80ae5	http://patch.com/california/campbell/sheriffs-arrests-child-abuse-and-violent-sexual-preda6e16b80ae5	Sovrn
holidays	0.705116	http://patch.com/california/diamondbar-walnut/schools	http://patch.com/california/diamondbar-walnut/schools	Sovrn
society	0.850414	http://patch.com/georgia/canton-ga/sports	http://patch.com/georgia/canton-ga/sports	Sovrn
u-s-cities	0.560929	http://patch.com/massachusetts/dedham/boston-harbor-hotel-brings-back-ice-skating-waterfront-0	http://patch.com/massachusetts/dedham/boston-harbor-hotel-brings-back-ice-skating-waterfront-0	Sovrn
fashion-beauty	0.618394	http://411mania.com/wrestling/the-mean-02-10-02-lex-luger/	http://411mania.com/wrestling/the-mean-02-10-02-lex-luger/	Sovrn
fitness-nutrition	0.542037	http://411mania.com/wrestling/the-mean-02-10-02-lex-luger/	http://411mania.com/wrestling/the-mean-02-10-02-lex-luger/	Sovrn
san-francisco-area	0.490452	http://patch.com/california/sancarlos/police-man-dressed-drag-robs-belmont-bank-carjacks-woman-get-away	http://patch.com/california/sancarlos/police-man-dressed-drag-robs-belmont-bank-carjacks-woman-get-away	Sovrn
u-s-states	0.490452	http://patch.com/california/sancarlos/police-man-dressed-drag-robs-belmont-bank-carjacks-woman-get-away	http://patch.com/california/sancarlos/police-man-dressed-drag-robs-belmont-bank-carjacks-woman-get-away	Sovrn
consumer-electronics	0.485012	http://patch.com/pennsylvania/levittown/data-breaches-and-you-thought-last-year-was-bad-0	http://patch.com/pennsylvania/levittown/data-breaches-and-you-thought-last-year-was-bad-0	Sovrn
personal-relationships	0.722693	http://411mania.com/wrestling/click-here-to-join-411s-live-wwe-elimination-chamber-coverage/	http://411mania.com/wrestling/click-here-to-join-411s-live-wwe-elimination-chamber-coverage/	Sovrn
travel	0.896648	http://patch.com/connecticut/danbury/danbury-weekend-weather-forecast-looks-cold-and-wet-0	http://patch.com/connecticut/danbury/danbury-weekend-weather-forecast-looks-cold-and-wet-0	Sovrn
travel	0.677415	http://patch.com/new-jersey/longbranch/help-ive-got-too-much-stuff-2	http://patch.com/new-jersey/longbranch/help-ive-got-too-much-stuff-2	Sovrn
kitchen-bath-laundry	0.449942	http://patch.com/new-jersey/longbranch/help-ive-got-too-much-stuff-2	http://patch.com/new-jersey/longbranch/help-ive-got-too-much-stuff-2	Sovrn
actors	0.632169	http://patch.com/new-york/babylonvillage/december-5-suffolk-arrest-report	http://patch.com/new-york/babylonvillage/december-5-suffolk-arrest-report	Sovrn
movies	0.632169	http://patch.com/new-york/babylonvillage/december-5-suffolk-arrest-report	http://patch.com/new-york/babylonvillage/december-5-suffolk-arrest-report	Sovrn
science	0.417242	http://patch.com/new-york/harrison/see-inside-home-and-other-open-houses-harrison-dec-67-0	http://patch.com/new-york/harrison/see-inside-home-and-other-open-houses-harrison-dec-67-0	Sovrn
war-movies	0.74869	http://411mania.com/movies/resurrecting-the-champ-review/	http://411mania.com/movies/resurrecting-the-champ-review/	Sovrn
u-s-states	0.489919	http://patch.com/illinois/yorkville/police-blotter-bad-boys-bad-checks-bad-choices-0	http://patch.com/illinois/yorkville/police-blotter-bad-boys-bad-checks-bad-choices-0	Sovrn
job-search	0.636384	http://patch.com/new-york/deerpark-northbabylon/december-5-suffolk-arrest-report	http://patch.com/new-york/deerpark-northbabylon/december-5-suffolk-arrest-report	Sovrn
video-gaming	0.477555	http://411mania.com/movies/gossip-ali-larter-wears-sexy-leather-pants/	http://411mania.com/movies/gossip-ali-larter-wears-sexy-leather-pants/	Sovrn
action-movies	0.885853	http://411mania.com/movies/movies-josh-hutcherson-talks-playing-peeta-in-the-hunger-games/	http://411mania.com/movies/movies-josh-hutcherson-talks-playing-peeta-in-the-hunger-games/	Sovrn
fall-holidays	0.743184	http://411mania.com/movies/movies-latest-on-halloween-remake/	http://411mania.com/movies/movies-latest-on-halloween-remake/	Sovrn
war-movies	0.70291	http://411mania.com/movies/furious-movie-news-02-03-11-the-bardem-bond-baddie-edition/	http://411mania.com/movies/furious-movie-news-02-03-11-the-bardem-bond-baddie-edition/	Sovrn
business	0.600026	http://411mania.com/movies/get-lost-01-27-09-the-lie/	http://411mania.com/movies/get-lost-01-27-09-the-lie/	Sovrn
jewelry	0.622605	http://411mania.com/music/adventures-in-elysian-fields-09-27-06-kingdom-come/	http://411mania.com/music/adventures-in-elysian-fields-09-27-06-kingdom-come/	Sovrn
humanities	0.41684	http://411mania.com/music/video-jennifer-lopez-previews-a-new-song-in-concert/	http://411mania.com/music/video-jennifer-lopez-previews-a-new-song-in-concert/	Sovrn
nintendo	0.477555	http://411mania.com/music/michael-jacksons-death-being-treated-as-a-homicide/	http://411mania.com/music/michael-jacksons-death-being-treated-as-a-homicide/	Sovrn
disney	0.523763	http://411mania.com/movies/the-doctor-in-the-hallway-news-report-11-08-06/	http://411mania.com/movies/the-doctor-in-the-hallway-news-report-11-08-06/	Sovrn
comedy-movies	0.61567	http://411mania.com/movies/video-third-rock-of-ages-trailer-released/	http://411mania.com/movies/video-third-rock-of-ages-trailer-released/	Sovrn
star-wars	0.605409	http://411mania.com/movies/video-third-rock-of-ages-trailer-released/	http://411mania.com/movies/video-third-rock-of-ages-trailer-released/	Sovrn
philosophy-religion	0.661317	http://411mania.com/wrestling/411s-guide-to-the-indies/	http://411mania.com/wrestling/411s-guide-to-the-indies/	Sovrn
fashion-beauty	0.458205	http://411mania.com/music/madonna-says-each-album-feels-like-the-first-time/	http://411mania.com/music/madonna-says-each-album-feels-like-the-first-time/	Sovrn
sci-fi-movies	0.47529	http://411mania.com/boxing/hatton-and-belge-make-weight/	http://411mania.com/boxing/hatton-and-belge-make-weight/	Sovrn
microsoft	0.872459	http://411mania.com/games/sega-giving-away-early-access-demo-of-bayonetta/	http://411mania.com/games/sega-giving-away-early-access-demo-of-bayonetta/	Sovrn
art	0.890625	http://411mania.com/movies/ask-411-movies-for-6-20-05-a-man-has-got-to-know-his-limitations/	http://411mania.com/movies/ask-411-movies-for-6-20-05-a-man-has-got-to-know-his-limitations/	Sovrn
internet	0.718398	http://411mania.com/wrestling/views-from-the-hawkes-nest-progress-wrestlings-chapter-four-the-ballad-of-el-ligero/	http://411mania.com/wrestling/views-from-the-hawkes-nest-progress-wrestlings-chapter-four-the-ballad-of-el-ligero/	Sovrn
gardening	0.484784	http://celebslam.celebuzz.com/2014/07/nicole-boerner-model.php	http://celebslam.celebuzz.com/2014/07/nicole-boerner-model.php	Sovrn
literature-language	0.612891	http://dc.wikia.com/wiki/Justice_League_of_America_Vol_3_2	http://dc.wikia.com/wiki/Justice_League_of_America_Vol_3_2	Sovrn
recreation	0.936422	http://funnyjunk.com/australian+problems+pt+2/funny-pictures/5378288/	http://funnyjunk.com/australian+problems+pt+2/funny-pictures/5378288/	Sovrn
movies	0.423176	http://funnyjunk.com/australian+problems+pt+2/funny-pictures/5378288/	http://funnyjunk.com/australian+problems+pt+2/funny-pictures/5378288/	Sovrn
tv	0.579505	http://iwatchstuff.com/2012/10/colbert-could-be-giving-the-hobbit-even.php	http://iwatchstuff.com/2012/10/colbert-could-be-giving-the-hobbit-even.php	Sovrn
humanities	0.486933	http://iwatchstuff.com/2012/10/colbert-could-be-giving-the-hobbit-even.php	http://iwatchstuff.com/2012/10/colbert-could-be-giving-the-hobbit-even.php	Sovrn
photography	0.739106	http://mydotcomrade.com/screw-society-lets-go-live-in-a-treehouse-24-photos/	http://mydotcomrade.com/screw-society-lets-go-live-in-a-treehouse-24-photos/	Sovrn
vegetables	0.971765	http://myheartbeets.com/18-foods-you-can-regrow-from-kitchen-scraps/	http://myheartbeets.com/18-foods-you-can-regrow-from-kitchen-scraps/	Sovrn
software	0.831219	http://patch.com/washington/universityplace/1z0-102-passing-exam-successfully-and-effectively	http://patch.com/washington/universityplace/1z0-102-passing-exam-successfully-and-effectively	Sovrn
humanities	0.412167	http://starcasm.net/archives/199365	http://starcasm.net/archives/199365	Sovrn
art	0.471506	http://starcasm.net/archives/86884	http://starcasm.net/archives/86884	Sovrn
celebrities	0.832568	http://starcasm.net/archives/category/health-and-beauty/depression/page/2	http://starcasm.net/archives/category/health-and-beauty/depression/page/2	Sovrn
business	0.664146	http://starcasm.net/archives/category/news-items/viral-videos/page/2	http://starcasm.net/archives/category/news-items/viral-videos/page/2	Sovrn
humanities	0.839359	http://the-toast.net/2013/10/23/reading-fangirl/	http://the-toast.net/2013/10/23/reading-fangirl/	Sovrn
pets	0.584745	http://the-toast.net/tag/dui-series/	http://the-toast.net/tag/dui-series/	Sovrn
dem-aaw	0.719664	http://urbanbellemag.com/2013/04/karrueche-dating-nba-star-john-wall.html	http://urbanbellemag.com/2013/04/karrueche-dating-nba-star-john-wall.html	Sovrn
california	0.455784	http://urbanbellemag.com/2013/10/nene-leakes-sister-speaks-out.html	http://urbanbellemag.com/2013/10/nene-leakes-sister-speaks-out.html	Sovrn
rap-music	0.440139	http://urbanbellemag.com/2013/10/nene-leakes-sister-speaks-out.html	http://urbanbellemag.com/2013/10/nene-leakes-sister-speaks-out.html	Sovrn
society	0.858322	http://411mania.com/mma/411-mma-rankings-01-31-12-heavyweight-division/	http://411mania.com/mma/411-mma-rankings-01-31-12-heavyweight-division/	Sovrn
literature-language	0.41684	http://411mania.com/mma/scott-coker-discusses-cung-les-future/	http://411mania.com/mma/scott-coker-discusses-cung-les-future/	Sovrn
comic-books	0.41684	http://411mania.com/wrestling/various-news-new-gig-for-trish-stratus-wwe-classics-com-update/	http://411mania.com/wrestling/various-news-new-gig-for-trish-stratus-wwe-classics-com-update/	Sovrn
finance	0.594681	http://patch.com/california/sanrafael/obituaries	http://patch.com/california/sanrafael/obituaries	Sovrn
society	0.42654	http://patch.com/florida/southtampa/yoga-101-fierce-pose-builds-physical-mental-strength-ab3640fc	http://patch.com/florida/southtampa/yoga-101-fierce-pose-builds-physical-mental-strength-ab3640fc	Sovrn
industries	0.447712	http://urbanbellemag.com/2013/05/meek-mills-former-friend-puts-him-on-blast.html	http://urbanbellemag.com/2013/05/meek-mills-former-friend-puts-him-on-blast.html	Sovrn
games	0.477555	http://411mania.com/music/foo-fighters-respond-to-als-ice-bucket-challenge-with-carrie-parody/	http://411mania.com/music/foo-fighters-respond-to-als-ice-bucket-challenge-with-carrie-parody/	Sovrn
materials	0.738789	http://411mania.com/music/overcast-reborn-to-kill-again-review/	http://411mania.com/music/overcast-reborn-to-kill-again-review/	Sovrn
technology	0.523643	http://411mania.com/wrestling/matt-speaks-out-superbrawl-v/	http://411mania.com/wrestling/matt-speaks-out-superbrawl-v/	Sovrn
consumer-electronics	0.477555	http://411mania.com/wrestling/wwe-releases-sylvain-grenier/	http://411mania.com/wrestling/wwe-releases-sylvain-grenier/	Sovrn
chiropractic-wellness	0.54548	http://patch.com/massachusetts/medfield/bp--hand-reflexology-tip-stomach-and-constipation-relief	http://patch.com/massachusetts/medfield/bp--hand-reflexology-tip-stomach-and-constipation-relief	Sovrn
internet	0.642864	http://411mania.com/wrestling/updated-listing-of-wrestling-related-titles-on-netflix-3/	http://411mania.com/wrestling/updated-listing-of-wrestling-related-titles-on-netflix-3/	Sovrn
fashion-beauty	0.878013	http://izismile.com/2009/06/30/top_100_of_the_most_beautiful_girls_of_2009_100_pics-41.html	http://izismile.com/2009/06/30/top_100_of_the_most_beautiful_girls_of_2009_100_pics-41.html	Sovrn
shopping	0.705052	http://411mania.com/wrestling/saturday-evening-post-01-03-04/	http://411mania.com/wrestling/saturday-evening-post-01-03-04/	Sovrn
action-movies	0.791636	http://411mania.com/games/video-vin-diesel-talks-about-future-riddick-games/	http://411mania.com/games/video-vin-diesel-talks-about-future-riddick-games/	Sovrn
recreation	0.542449	http://funnyjunk.com/channel/pathesisart	http://funnyjunk.com/channel/pathesisart	Sovrn
nintendo	0.640049	http://411mania.com/games/new-rage-screenshots-released/	http://411mania.com/games/new-rage-screenshots-released/	Sovrn
travel	0.869549	http://411mania.com/wrestling/nwa-tna-impact-taping-results-spoilers-9/	http://411mania.com/wrestling/nwa-tna-impact-taping-results-spoilers-9/	Sovrn
recreation	0.819278	http://411mania.com/wrestling/updated-list-of-wrestlemania-26-weekend-activities-3/	http://411mania.com/wrestling/updated-list-of-wrestlemania-26-weekend-activities-3/	Sovrn
society	0.800343	http://411mania.com/wrestling/views-from-the-hawkes-nest-progress-wrestlings-chapter-three-fifty-shades-of-pain/	http://411mania.com/wrestling/views-from-the-hawkes-nest-progress-wrestlings-chapter-three-fifty-shades-of-pain/	Sovrn
humanities	0.494272	http://411mania.com/games/anonymous-threatens-sony/	http://411mania.com/games/anonymous-threatens-sony/	Sovrn
humanities	0.735905	http://411mania.com/wrestling/wwe-news-raw-social-media-score-wwe-theme-songs-played-at-sporting-events/	http://411mania.com/wrestling/wwe-news-raw-social-media-score-wwe-theme-songs-played-at-sporting-events/	Sovrn
movies	0.498013	http://411mania.com/wrestling/various-news-jrtna-jeremy-borash-talks-january-4th-tna-and-superstars-ratings/	http://411mania.com/wrestling/various-news-jrtna-jeremy-borash-talks-january-4th-tna-and-superstars-ratings/	Sovrn
luxury-automobiles	0.556817	http://funnyjunk.com/It/funny-pictures/5379240/	http://funnyjunk.com/It/funny-pictures/5379240/	Sovrn
technology	0.459233	http://funnyjunk.com/channel/bendingtime/Title/NnaTLAa/	http://funnyjunk.com/channel/bendingtime/Title/NnaTLAa/	Sovrn
technology	0.660137	http://chocolatechocolateandmore.com/2014/04/easy-chocolate-ice-cream	http://chocolatechocolateandmore.com/2014/04/easy-chocolate-ice-cream	Sovrn
holidays	0.491365	http://kidsactivitiesblog.com/17125/dinosaur-craft-pasta-necklace/dinosaur-pasta-in-paint	http://kidsactivitiesblog.com/17125/dinosaur-craft-pasta-necklace/dinosaur-pasta-in-paint	Sovrn
shopping	0.483125	http://patch.com/michigan/birmingham/birmingham-winter-markt-bbso-concert-and-model-trains-this-weekend	http://patch.com/michigan/birmingham/birmingham-winter-markt-bbso-concert-and-model-trains-this-weekend	Sovrn
holidays	0.765184	http://izismile.com/2010/01/08/unusual_santa_claus_7_pics.html	http://izismile.com/2010/01/08/unusual_santa_claus_7_pics.html	Sovrn
news-media	0.438785	http://patch.com/new-york/gardencity/15-part-time-jobs-near-garden-city-store-manager-receptionist-driver	http://patch.com/new-york/gardencity/15-part-time-jobs-near-garden-city-store-manager-receptionist-driver	Sovrn
facebook	0.793781	http://patch.com/pennsylvania/chartiersvalley/meet-santa-claus-at-south-hills-village-mall	http://patch.com/pennsylvania/chartiersvalley/meet-santa-claus-at-south-hills-village-mall	Sovrn
technology	0.523643	http://sportspyder.com/teams/dallas-mavericks/articles/13458166	http://sportspyder.com/teams/dallas-mavericks/articles/13458166	Sovrn
people	0.827188	http://starcasm.net/archives/category/celebrities/page/273	http://starcasm.net/archives/category/celebrities/page/273	Sovrn
technology-companies	0.440161	http://urbanbellemag.com/2013/05/ciara-talks-50-cent-never-acknowledging-their-relationship-thankful-future-does.html	http://urbanbellemag.com/2013/05/ciara-talks-50-cent-never-acknowledging-their-relationship-thankful-future-does.html	Sovrn
sports	0.624612	http://411mania.com/music/jessica-simpson-is-busty/	http://411mania.com/music/jessica-simpson-is-busty/	Sovrn
comic-books	0.41684	http://411mania.com/wrestling/another-spoiler-for-tonights-tna-genesis-ppv/	http://411mania.com/wrestling/another-spoiler-for-tonights-tna-genesis-ppv/	Sovrn
government-law	0.453008	http://411mania.com/wrestling/more-various-news-new-rvd-blog-wrestlicious-update-gabe-sapolsky-blog-update-on-wrestling-books-more/	http://411mania.com/wrestling/more-various-news-new-rvd-blog-wrestlicious-update-gabe-sapolsky-blog-update-on-wrestling-books-more/	Sovrn
travel	0.769223	http://411mania.com/wrestling/ring-of-honor-talent-to-make-appearances-in-finland-and-canada-in-march/	http://411mania.com/wrestling/ring-of-honor-talent-to-make-appearances-in-finland-and-canada-in-march/	Sovrn
movies	0.497052	http://411mania.com/wrestling/ring-of-honor-talent-to-make-appearances-in-finland-and-canada-in-march/	http://411mania.com/wrestling/ring-of-honor-talent-to-make-appearances-in-finland-and-canada-in-march/	Sovrn
business	0.834697	http://411mania.com/wrestling/shining-a-spotlight-12-10-09-stars-of-the-decade/	http://411mania.com/wrestling/shining-a-spotlight-12-10-09-stars-of-the-decade/	Sovrn
business-leaders	0.708638	http://411mania.com/wrestling/shining-a-spotlight-12-10-09-stars-of-the-decade/	http://411mania.com/wrestling/shining-a-spotlight-12-10-09-stars-of-the-decade/	Sovrn
lunch	0.55788	http://411mania.com/wrestling/the-smark-rant-for-prairie-wrestling-alliance-august-23-2003/	http://411mania.com/wrestling/the-smark-rant-for-prairie-wrestling-alliance-august-23-2003/	Sovrn
sports	0.478663	http://necolebitchie.com/2010/10/bitchie-pod-nicki-minaj-ft-eminem-romans-revenge/	http://necolebitchie.com/2010/10/bitchie-pod-nicki-minaj-ft-eminem-romans-revenge/	Sovrn
tv-shows	0.416194	http://necolebitchie.com/2010/10/bitchie-pod-nicki-minaj-ft-eminem-romans-revenge/	http://necolebitchie.com/2010/10/bitchie-pod-nicki-minaj-ft-eminem-romans-revenge/	Sovrn
laptops	0.594017	http://necolebitchie.com/2011/05/fellas-night-out-ne-yo-pharell-fabolous-swizz-beatz-attend-jay-zs-concert-the-roseland-ballroom/	http://necolebitchie.com/2011/05/fellas-night-out-ne-yo-pharell-fabolous-swizz-beatz-attend-jay-zs-concert-the-roseland-ballroom/	Sovrn
tv-shows	0.408063	http://necolebitchie.com/2011/05/fellas-night-out-ne-yo-pharell-fabolous-swizz-beatz-attend-jay-zs-concert-the-roseland-ballroom/	http://necolebitchie.com/2011/05/fellas-night-out-ne-yo-pharell-fabolous-swizz-beatz-attend-jay-zs-concert-the-roseland-ballroom/	Sovrn
museums	0.634891	http://patch.com/illinois/downersgrove/downers-grove-mom-bails-out-son-accused-cultivating-major-indoor-pot-farm	http://patch.com/illinois/downersgrove/downers-grove-mom-bails-out-son-accused-cultivating-major-indoor-pot-farm	Sovrn
science	0.438061	http://patch.com/new-jersey/chatham/man-found-dead-chatham-playground-wednesday-0	http://patch.com/new-jersey/chatham/man-found-dead-chatham-playground-wednesday-0	Sovrn
business	0.854918	http://patch.com/new-york/sachem/all-ages-punk-rock-holiday-toy-drive-0	http://patch.com/new-york/sachem/all-ages-punk-rock-holiday-toy-drive-0	Sovrn
oscars	0.632169	http://patch.com/virginia/delray/is-hookupcom-a-scam-or-does-it-work-read-the-review	http://patch.com/virginia/delray/is-hookupcom-a-scam-or-does-it-work-read-the-review	Sovrn
science	0.74147	http://411mania.com/wrestling/more-detailed-tna-impact-taping-results-spoilers/	http://411mania.com/wrestling/more-detailed-tna-impact-taping-results-spoilers/	Sovrn
travel	0.992581	http://411mania.com/wrestling/the-thursday-jt-for-all-news-report-08-21-08/	http://411mania.com/wrestling/the-thursday-jt-for-all-news-report-08-21-08/	Sovrn
government-law	0.579811	http://411mania.com/wrestling/the-thursday-jt-for-all-news-report-08-21-08/	http://411mania.com/wrestling/the-thursday-jt-for-all-news-report-08-21-08/	Sovrn
foods	0.405203	http://patch.com/california/santacruz/arts-entertainment	http://patch.com/california/santacruz/arts-entertainment	Sovrn
oscars	0.632169	http://patch.com/new-york/kingspark/december-5-suffolk-arrest-report	http://patch.com/new-york/kingspark/december-5-suffolk-arrest-report	Sovrn
government-law	0.453008	http://411mania.com/mma/gegard-mousasi-makes-brief-statement-on-affliction-trilogy-cancellation/	http://411mania.com/mma/gegard-mousasi-makes-brief-statement-on-affliction-trilogy-cancellation/	Sovrn
dining	0.410023	http://patch.com/pennsylvania/levittown/5-things-do-weekend-bucks-county-0	http://patch.com/pennsylvania/levittown/5-things-do-weekend-bucks-county-0	Sovrn
snacks-appetizers	0.410023	http://patch.com/pennsylvania/levittown/5-things-do-weekend-bucks-county-0	http://patch.com/pennsylvania/levittown/5-things-do-weekend-bucks-county-0	Sovrn
movie-directors	0.470911	http://411mania.com/music/johnny-depp-joins-alice-cooper-on-stage-at-london-show/	http://411mania.com/music/johnny-depp-joins-alice-cooper-on-stage-at-london-show/	Sovrn
navigation	0.515253	http://patch.com/illinois/joliet/banned-couple-cannot-resist-lure-new-lenox-walmart-police-0	http://patch.com/illinois/joliet/banned-couple-cannot-resist-lure-new-lenox-walmart-police-0	Sovrn
travel	0.881843	http://patch.com/new-jersey/tomsriver/ocean-county-prosecutors-office-lieutenant-recives-prestigious-award	http://patch.com/new-jersey/tomsriver/ocean-county-prosecutors-office-lieutenant-recives-prestigious-award	Sovrn
oscars	0.632169	http://patch.com/rhode-island/portsmouth/woman-seriously-hurt-after-bristol-ferry-road-crash-0	http://patch.com/rhode-island/portsmouth/woman-seriously-hurt-after-bristol-ferry-road-crash-0	Sovrn
home	0.69494	http://411mania.com/games/misc-geraldine-laybourne-joins-eas-board-of-directors/	http://411mania.com/games/misc-geraldine-laybourne-joins-eas-board-of-directors/	Sovrn
technology	0.779891	http://411mania.com/music/frank-oceans-win-over-chris-brown-tops-grammy-social-media-count/	http://411mania.com/music/frank-oceans-win-over-chris-brown-tops-grammy-social-media-count/	Sovrn
dining	0.767426	http://patch.com/new-jersey/morristown/bp--top-5-morristown-restaurant-picks	http://patch.com/new-jersey/morristown/bp--top-5-morristown-restaurant-picks	Sovrn
tv-shows	0.437367	http://patch.com/new-jersey/wyckoff/wyckoff-driver-arrested-dwi-after-falling-asleep-during-green-light-0	http://patch.com/new-jersey/wyckoff/wyckoff-driver-arrested-dwi-after-falling-asleep-during-green-light-0	Sovrn
recreation	0.904108	http://patch.com/connecticut/manchester/manchester-nursing-home-fined-after-residents-injured-0	http://patch.com/connecticut/manchester/manchester-nursing-home-fined-after-residents-injured-0	Sovrn
performing-arts	0.550303	http://411mania.com/mma/411s-ufc-fight-night-41-report-5-31-14/	http://411mania.com/mma/411s-ufc-fight-night-41-report-5-31-14/	Sovrn
